       Step     Time          Energy          fmax
LBFGS:    0 12:10:39      -76.753242        1.411388
LBFGS:    1 12:10:40      -76.834719        0.869992
LBFGS:    2 12:10:40      -76.930985        0.739674
LBFGS:    3 12:10:40      -76.980344        0.650068
LBFGS:    4 12:10:40      -77.021117        0.454286
LBFGS:    5 12:10:40      -77.063783        0.473272
LBFGS:    6 12:10:40      -77.101974        0.560961
LBFGS:    7 12:10:40      -77.130917        0.401013
LBFGS:    8 12:10:40      -77.156132        0.420773
LBFGS:    9 12:10:40      -77.180419        0.417042
LBFGS:   10 12:10:41      -77.203101        0.626994
LBFGS:   11 12:10:41      -77.224638        0.633254
LBFGS:   12 12:10:41      -77.245081        0.426752
LBFGS:   13 12:10:41      -77.264030        0.292547
LBFGS:   14 12:10:41      -77.282568        0.325553
LBFGS:   15 12:10:41      -77.304954        0.513547
LBFGS:   16 12:10:41      -77.336607        0.586438
LBFGS:   17 12:10:41      -77.379127        0.571304
LBFGS:   18 12:10:41      -77.421492        0.542040
LBFGS:   19 12:10:42      -77.455238        0.421263
LBFGS:   20 12:10:42      -77.488232        0.464968
LBFGS:   21 12:10:42      -77.531055        0.625768
LBFGS:   22 12:10:42      -77.584673        0.596824
LBFGS:   23 12:10:42      -77.641327        0.621702
LBFGS:   24 12:10:42      -77.689365        0.531245
LBFGS:   25 12:10:42      -77.731455        0.516352
LBFGS:   26 12:10:42      -77.766701        0.705703
LBFGS:   27 12:10:43      -77.788396        0.785965
LBFGS:   28 12:10:43      -77.818350        0.337662
LBFGS:   29 12:10:43      -77.845375        0.331020
LBFGS:   30 12:10:43      -77.857845        0.341688
LBFGS:   31 12:10:43      -77.874584        0.344303
LBFGS:   32 12:10:43      -77.886708        0.552436
LBFGS:   33 12:10:43      -77.896179        0.312339
LBFGS:   34 12:10:43      -77.902812        0.168553
LBFGS:   35 12:10:44      -77.907902        0.141201
LBFGS:   36 12:10:44      -77.911164        0.118660
LBFGS:   37 12:10:44      -77.915144        0.105972
LBFGS:   38 12:10:44      -77.918611        0.139174
LBFGS:   39 12:10:44      -77.921474        0.151601
LBFGS:   40 12:10:44      -77.923559        0.109383
LBFGS:   41 12:10:44      -77.925347        0.099200
LBFGS:   42 12:10:44      -77.927008        0.086569
LBFGS:   43 12:10:45      -77.928767        0.121866
LBFGS:   44 12:10:45      -77.930429        0.127665
LBFGS:   45 12:10:45      -77.931868        0.091887
LBFGS:   46 12:10:45      -77.933203        0.077763
LBFGS:   47 12:10:45      -77.934473        0.089987
LBFGS:   48 12:10:45      -77.935570        0.079061
LBFGS:   49 12:10:45      -77.936522        0.068641
LBFGS:   50 12:10:45      -77.937471        0.071965
LBFGS:   51 12:10:45      -77.938481        0.090934
LBFGS:   52 12:10:46      -77.939486        0.085807
LBFGS:   53 12:10:46      -77.940401        0.072769
LBFGS:   54 12:10:46      -77.941275        0.079741
LBFGS:   55 12:10:46      -77.942249        0.090241
LBFGS:   56 12:10:46      -77.943302        0.089158
LBFGS:   57 12:10:46      -77.944348        0.079776
LBFGS:   58 12:10:46      -77.945491        0.074203
LBFGS:   59 12:10:46      -77.946839        0.061407
LBFGS:   60 12:10:46      -77.948233        0.077356
LBFGS:   61 12:10:47      -77.949350        0.094034
LBFGS:   62 12:10:47      -77.950182        0.081604
LBFGS:   63 12:10:47      -77.950989        0.050566
LBFGS:   64 12:10:47      -77.951826        0.057613
LBFGS:   65 12:10:47      -77.952630        0.059283
LBFGS:   66 12:10:47      -77.953373        0.072983
LBFGS:   67 12:10:47      -77.954087        0.066345
LBFGS:   68 12:10:47      -77.954758        0.041949
