       Step     Time          Energy          fmax
LBFGS:    0 12:12:30      -74.521668        2.232346
LBFGS:    1 12:12:30      -74.688170        1.530429
LBFGS:    2 12:12:30      -74.998594        0.948464
LBFGS:    3 12:12:31      -75.115982        1.050291
LBFGS:    4 12:12:31      -75.339197        2.035335
LBFGS:    5 12:12:31      -75.546698        2.109662
LBFGS:    6 12:12:31      -75.797213        0.872642
LBFGS:    7 12:12:31      -75.878574        0.806031
LBFGS:    8 12:12:32      -76.043232        0.871396
LBFGS:    9 12:12:32      -76.090798        0.632409
LBFGS:   10 12:12:32      -76.131615        0.398465
LBFGS:   11 12:12:32      -76.164196        0.422941
LBFGS:   12 12:12:32      -76.192337        0.452264
LBFGS:   13 12:12:32      -76.208686        0.305373
LBFGS:   14 12:12:33      -76.221232        0.316253
LBFGS:   15 12:12:33      -76.234055        0.278053
LBFGS:   16 12:12:33      -76.245519        0.315154
LBFGS:   17 12:12:33      -76.252199        0.203239
LBFGS:   18 12:12:33      -76.256051        0.119588
LBFGS:   19 12:12:34      -76.259738        0.148369
LBFGS:   20 12:12:34      -76.263865        0.187989
LBFGS:   21 12:12:34      -76.268274        0.194586
LBFGS:   22 12:12:34      -76.272748        0.164934
LBFGS:   23 12:12:34      -76.277283        0.158276
LBFGS:   24 12:12:35      -76.281528        0.152334
LBFGS:   25 12:12:35      -76.284701        0.136484
LBFGS:   26 12:12:35      -76.286902        0.106665
LBFGS:   27 12:12:35      -76.288877        0.118268
LBFGS:   28 12:12:35      -76.290837        0.106507
LBFGS:   29 12:12:36      -76.292421        0.076505
LBFGS:   30 12:12:36      -76.293516        0.079985
LBFGS:   31 12:12:36      -76.294486        0.094232
LBFGS:   32 12:12:36      -76.295722        0.116010
LBFGS:   33 12:12:36      -76.297054        0.093433
LBFGS:   34 12:12:37      -76.298052        0.073559
LBFGS:   35 12:12:37      -76.298740        0.070097
LBFGS:   36 12:12:37      -76.299471        0.080958
LBFGS:   37 12:12:37      -76.300389        0.100714
LBFGS:   38 12:12:37      -76.301302        0.078387
LBFGS:   39 12:12:38      -76.301912        0.053890
LBFGS:   40 12:12:38      -76.302266        0.040854
