       Step     Time          Energy          fmax
LBFGS:    0 12:12:13      -74.489636        1.509158
LBFGS:    1 12:12:13      -74.611033        1.237466
LBFGS:    2 12:12:14      -74.750062        0.792540
LBFGS:    3 12:12:14      -74.794429        0.747417
LBFGS:    4 12:12:14      -74.972776        1.228634
LBFGS:    5 12:12:14      -75.025342        0.838460
LBFGS:    6 12:12:14      -75.103059        0.629501
LBFGS:    7 12:12:15      -75.141619        0.735909
LBFGS:    8 12:12:15      -75.219723        0.853349
LBFGS:    9 12:12:15      -75.264111        0.512634
LBFGS:   10 12:12:15      -75.304296        0.463658
LBFGS:   11 12:12:15      -75.337856        0.453593
LBFGS:   12 12:12:16      -75.365168        0.568717
LBFGS:   13 12:12:16      -75.384480        0.386298
LBFGS:   14 12:12:16      -75.399704        0.234283
LBFGS:   15 12:12:16      -75.410869        0.231934
LBFGS:   16 12:12:16      -75.418044        0.262620
LBFGS:   17 12:12:16      -75.422523        0.162391
LBFGS:   18 12:12:17      -75.426197        0.165119
LBFGS:   19 12:12:17      -75.429830        0.165559
LBFGS:   20 12:12:17      -75.433105        0.168624
LBFGS:   21 12:12:17      -75.435701        0.132603
LBFGS:   22 12:12:17      -75.438078        0.120243
LBFGS:   23 12:12:18      -75.441222        0.179206
LBFGS:   24 12:12:18      -75.445852        0.217391
LBFGS:   25 12:12:18      -75.452314        0.301915
LBFGS:   26 12:12:18      -75.461248        0.308353
LBFGS:   27 12:12:18      -75.474533        0.364484
LBFGS:   28 12:12:19      -75.496186        0.459892
LBFGS:   29 12:12:19      -75.526592        0.582927
LBFGS:   30 12:12:19      -75.559188        0.549729
LBFGS:   31 12:12:19      -75.592128        0.390259
LBFGS:   32 12:12:19      -75.607362        0.642146
LBFGS:   33 12:12:19      -75.640276        0.543596
LBFGS:   34 12:12:20      -75.665890        0.326112
LBFGS:   35 12:12:20      -75.691365        0.253576
LBFGS:   36 12:12:20      -75.700811        0.364768
LBFGS:   37 12:12:20      -75.719369        0.424539
LBFGS:   38 12:12:20      -75.738169        0.340152
LBFGS:   39 12:12:21      -75.756278        0.375466
LBFGS:   40 12:12:21      -75.770753        0.383156
LBFGS:   41 12:12:21      -75.790707        0.429028
LBFGS:   42 12:12:21      -75.829153        0.670562
LBFGS:   43 12:12:21      -75.886371        0.918439
LBFGS:   44 12:12:21      -75.941572        0.817511
LBFGS:   45 12:12:22      -76.015841        0.633078
LBFGS:   46 12:12:22      -76.036009        0.516659
LBFGS:   47 12:12:22      -76.073293        0.576426
LBFGS:   48 12:12:22      -76.112252        0.372952
LBFGS:   49 12:12:22      -76.153534        0.316305
LBFGS:   50 12:12:23      -76.168885        0.304550
LBFGS:   51 12:12:23      -76.180784        0.189823
LBFGS:   52 12:12:23      -76.186413        0.123603
LBFGS:   53 12:12:23      -76.190597        0.153861
LBFGS:   54 12:12:23      -76.196660        0.171550
LBFGS:   55 12:12:23      -76.203982        0.225598
LBFGS:   56 12:12:24      -76.210241        0.199912
LBFGS:   57 12:12:24      -76.214507        0.127442
LBFGS:   58 12:12:24      -76.217730        0.123816
LBFGS:   59 12:12:24      -76.220946        0.135094
LBFGS:   60 12:12:24      -76.224218        0.109755
LBFGS:   61 12:12:24      -76.226577        0.075350
LBFGS:   62 12:12:24      -76.228050        0.086126
LBFGS:   63 12:12:25      -76.229600        0.089112
LBFGS:   64 12:12:25      -76.231820        0.090451
LBFGS:   65 12:12:25      -76.234330        0.095319
LBFGS:   66 12:12:25      -76.236464        0.095028
LBFGS:   67 12:12:25      -76.238028        0.086509
LBFGS:   68 12:12:25      -76.239510        0.071122
LBFGS:   69 12:12:26      -76.241475        0.085231
LBFGS:   70 12:12:26      -76.243687        0.076053
LBFGS:   71 12:12:26      -76.245634        0.108689
LBFGS:   72 12:12:26      -76.247359        0.119365
LBFGS:   73 12:12:26      -76.249373        0.113353
LBFGS:   74 12:12:26      -76.251854        0.081801
LBFGS:   75 12:12:27      -76.254278        0.073013
LBFGS:   76 12:12:27      -76.255830        0.065299
LBFGS:   77 12:12:27      -76.256773        0.057555
LBFGS:   78 12:12:27      -76.257857        0.062033
LBFGS:   79 12:12:27      -76.259371        0.072569
LBFGS:   80 12:12:28      -76.261361        0.066225
LBFGS:   81 12:12:28      -76.263384        0.071637
LBFGS:   82 12:12:28      -76.264924        0.084692
LBFGS:   83 12:12:28      -76.266100        0.084173
LBFGS:   84 12:12:28      -76.267397        0.076406
LBFGS:   85 12:12:29      -76.269165        0.070181
LBFGS:   86 12:12:29      -76.271392        0.065685
LBFGS:   87 12:12:29      -76.273430        0.064724
LBFGS:   88 12:12:29      -76.274779        0.079496
LBFGS:   89 12:12:29      -76.275689        0.092542
LBFGS:   90 12:12:29      -76.276720        0.096001
LBFGS:   91 12:12:30      -76.278200        0.083406
LBFGS:   92 12:12:30      -76.279793        0.060158
LBFGS:   93 12:12:30      -76.280838        0.038482
