       Step     Time          Energy          fmax
LBFGS:    0 12:11:09      -39.903704        1.275824
LBFGS:    1 12:11:09      -39.972754        0.860833
LBFGS:    2 12:11:09      -40.112056        1.309960
LBFGS:    3 12:11:09      -40.233161        1.138256
LBFGS:    4 12:11:09      -40.307540        1.099536
LBFGS:    5 12:11:09      -40.388901        0.777157
LBFGS:    6 12:11:10      -40.458469        1.203904
LBFGS:    7 12:11:10      -40.543089        1.218146
LBFGS:    8 12:11:10      -40.617618        0.624140
LBFGS:    9 12:11:10      -40.649025        0.528290
LBFGS:   10 12:11:10      -40.705551        1.315815
LBFGS:   11 12:11:10      -40.790975        1.786132
LBFGS:   12 12:11:10      -40.873423        1.504651
LBFGS:   13 12:11:10      -40.916631        0.727417
LBFGS:   14 12:11:10      -40.933558        0.342402
LBFGS:   15 12:11:10      -40.942971        0.296504
LBFGS:   16 12:11:11      -40.955374        0.521613
LBFGS:   17 12:11:11      -40.968710        0.462672
LBFGS:   18 12:11:11      -40.980863        0.187178
LBFGS:   19 12:11:11      -40.989286        0.167362
LBFGS:   20 12:11:11      -40.993873        0.297289
LBFGS:   21 12:11:11      -40.997471        0.280745
LBFGS:   22 12:11:11      -41.001684        0.164642
LBFGS:   23 12:11:11      -41.007521        0.193814
LBFGS:   24 12:11:12      -41.014638        0.283851
LBFGS:   25 12:11:12      -41.020292        0.252207
LBFGS:   26 12:11:12      -41.023984        0.196817
LBFGS:   27 12:11:12      -41.028402        0.204439
LBFGS:   28 12:11:12      -41.035425        0.434577
LBFGS:   29 12:11:12      -41.048185        0.685898
LBFGS:   30 12:11:12      -41.066376        0.756691
LBFGS:   31 12:11:12      -41.082200        0.501233
LBFGS:   32 12:11:12      -41.088475        0.161331
LBFGS:   33 12:11:13      -41.092910        0.200525
LBFGS:   34 12:11:13      -41.099110        0.375228
LBFGS:   35 12:11:13      -41.110739        0.583324
LBFGS:   36 12:11:13      -41.125265        0.557508
LBFGS:   37 12:11:13      -41.136153        0.252744
LBFGS:   38 12:11:13      -41.141104        0.144641
LBFGS:   39 12:11:13      -41.143677        0.165438
LBFGS:   40 12:11:13      -41.147516        0.270598
LBFGS:   41 12:11:14      -41.154602        0.341562
LBFGS:   42 12:11:14      -41.163967        0.301729
LBFGS:   43 12:11:14      -41.171735        0.139585
LBFGS:   44 12:11:14      -41.175618        0.095204
LBFGS:   45 12:11:14      -41.177563        0.088434
LBFGS:   46 12:11:14      -41.179564        0.087177
LBFGS:   47 12:11:14      -41.182202        0.063909
LBFGS:   48 12:11:14      -41.185136        0.048672
