       Step     Time          Energy          fmax
LBFGS:    0 12:10:59      -73.362267        1.257668
LBFGS:    1 12:10:59      -73.439813        0.903171
LBFGS:    2 12:10:59      -73.515120        0.548419
LBFGS:    3 12:11:00      -73.546413        0.515227
LBFGS:    4 12:11:00      -73.614864        0.748790
LBFGS:    5 12:11:00      -73.679809        1.063236
LBFGS:    6 12:11:00      -73.742276        0.917291
LBFGS:    7 12:11:00      -73.784700        0.378846
LBFGS:    8 12:11:00      -73.805302        0.384823
LBFGS:    9 12:11:00      -73.824096        0.350209
LBFGS:   10 12:11:00      -73.835311        0.264693
LBFGS:   11 12:11:00      -73.842261        0.245363
LBFGS:   12 12:11:01      -73.850063        0.235747
LBFGS:   13 12:11:01      -73.858713        0.286028
LBFGS:   14 12:11:01      -73.865877        0.252289
LBFGS:   15 12:11:01      -73.870930        0.182049
LBFGS:   16 12:11:01      -73.875669        0.179015
LBFGS:   17 12:11:01      -73.881068        0.226179
LBFGS:   18 12:11:01      -73.885977        0.257094
LBFGS:   19 12:11:01      -73.889717        0.177412
LBFGS:   20 12:11:01      -73.892939        0.154039
LBFGS:   21 12:11:02      -73.895919        0.162045
LBFGS:   22 12:11:02      -73.898150        0.117589
LBFGS:   23 12:11:02      -73.899502        0.081690
LBFGS:   24 12:11:02      -73.900420        0.089153
LBFGS:   25 12:11:02      -73.901322        0.079546
LBFGS:   26 12:11:02      -73.902214        0.087251
LBFGS:   27 12:11:02      -73.902908        0.080308
LBFGS:   28 12:11:02      -73.903450        0.066622
LBFGS:   29 12:11:02      -73.903982        0.066603
LBFGS:   30 12:11:03      -73.904426        0.046158
